opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00042185,,ACC016072,Opportunity 42185,Qualifizierung,43404.35,53.8,2021-11-15,2021-06-29,Messe,Bestandskunde - Upgrade,
OPP00042186,,ACC004918,Opportunity 42186,Angebot,44869.53,60.5,2024-12-16,2024-07-27,Messe,Neukunde,657
OPP00042187,,ACC008496,Opportunity 42187,Angebot,40771.39,27.2,2021-04-10,2021-01-06,Partner,Bestandskunde - Upgrade,13027
OPP00042188,,ACC002829,Opportunity 42188,Interessent,47493.39,70.3,2021-08-26,2021-03-29,Webseite,Neukunde,13272
OPP00042189,,ACC003935,Opportunity 42189,Interessent,40703.01,72.9,2022-05-07,2022-01-24,Empfehlung,Bestandskunde - Zusatzprodukt,5542
OPP00042190,,ACC002469,Opportunity 42190,Angebot,22604.92,44.5,2023-07-26,2023-06-12,Empfehlung,Bestandskunde - Upgrade,2148
OPP00042191,,ACC014875,Opportunity 42191,Verhandlung,13837.61,79.8,2025-06-30,2025-03-07,Partner,Neukunde,
OPP00042192,,ACC003227,Opportunity 42192,Verhandlung,29828.83,17.3,2024-06-06,2024-01-10,Empfehlung,Bestandskunde - Upgrade,5246
OPP00042193,,ACC009421,Opportunity 42193,Qualifizierung,24317.58,65.4,2022-11-14,2022-10-07,Webseite,Bestandskunde - Zusatzprodukt,
OPP00042194,,ACC008129,Opportunity 42194,Qualifizierung,41237.14,69.9,2024-12-14,2024-10-13,Webseite,Bestandskunde - Upgrade,5678
OPP00042195,,ACC017667,Opportunity 42195,Angebot,12434.32,26.1,2023-06-10,2023-02-23,Partner,Bestandskunde - Upgrade,
OPP00042196,,ACC007951,Opportunity 42196,Closed Lost,28949.74,0.0,2025-06-06,2025-04-06,Webseite,Bestandskunde - Upgrade,14413
OPP00042197,,ACC001384,Opportunity 42197,Interessent,25986.87,57.3,2024-05-27,2024-03-24,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00042198,,ACC006245,Opportunity 42198,Angebot,11678.08,48.0,2021-08-10,2021-04-09,Partner,Bestandskunde - Zusatzprodukt,9857
OPP00042199,,ACC013469,Opportunity 42199,Qualifizierung,26674.91,28.6,2025-05-24,2024-12-13,Telefonakquise,Neukunde,11049
OPP00042200,,ACC001040,Opportunity 42200,Interessent,14780.61,74.6,2024-12-08,2024-09-20,Social Media,Bestandskunde - Upgrade,
OPP00042201,,ACC014219,Opportunity 42201,Interessent,768.73,79.0,2021-04-12,2021-02-14,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00042202,42202,ACC009408,Opportunity 42202,Closed Won,7667.97,100.0,2022-05-16,2022-02-09,Webseite,Bestandskunde - Upgrade,
OPP00042203,,ACC014545,Opportunity 42203,Qualifizierung,13663.8,46.5,2022-02-01,2021-10-10,Social Media,Bestandskunde - Zusatzprodukt,4164
OPP00042204,42204,ACC017483,Opportunity 42204,Closed Won,35771.77,100.0,2022-10-19,2022-07-09,Partner,Bestandskunde - Zusatzprodukt,
OPP00042205,,ACC008186,Opportunity 42205,Closed Lost,41280.65,0.0,2023-01-28,2022-10-23,Messe,Bestandskunde - Upgrade,
OPP00042206,,ACC015601,Opportunity 42206,Interessent,11909.77,43.5,2025-08-17,2025-04-12,Webseite,Neukunde,12093
OPP00042207,,ACC015791,Opportunity 42207,Interessent,20159.79,15.4,2023-04-06,2023-01-14,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042208,,ACC015260,Opportunity 42208,Closed Lost,3745.63,0.0,2024-12-09,2024-07-16,Messe,Neukunde,
OPP00042209,,ACC005841,Opportunity 42209,Interessent,4692.72,56.2,2022-02-21,2022-01-17,Webseite,Bestandskunde - Zusatzprodukt,11427
OPP00042210,42210,ACC009624,Opportunity 42210,Closed Won,45925.45,100.0,2023-04-08,2023-01-27,Messe,Bestandskunde - Upgrade,
OPP00042211,42211,ACC011229,Opportunity 42211,Closed Won,49071.32,100.0,2023-07-04,2023-02-17,Telefonakquise,Bestandskunde - Zusatzprodukt,1571
OPP00042212,,ACC010806,Opportunity 42212,Angebot,40102.34,22.4,2023-08-26,2023-03-10,Social Media,Bestandskunde - Upgrade,3431
OPP00042213,,ACC015194,Opportunity 42213,Angebot,38265.42,57.4,2021-07-16,2021-04-21,Empfehlung,Neukunde,12067
OPP00042214,,ACC015016,Opportunity 42214,Closed Lost,10243.21,0.0,2025-05-30,2025-04-08,Webseite,Bestandskunde - Zusatzprodukt,11336
OPP00042215,,ACC009588,Opportunity 42215,Closed Lost,28434.91,0.0,2024-01-04,2023-11-09,Webseite,Neukunde,11015
OPP00042216,,ACC005738,Opportunity 42216,Qualifizierung,5263.38,55.5,2023-08-08,2023-04-29,Partner,Bestandskunde - Upgrade,4996
OPP00042217,,ACC001691,Opportunity 42217,Verhandlung,20073.56,47.5,2022-05-14,2022-03-12,Partner,Neukunde,13497
OPP00042218,42218,ACC019262,Opportunity 42218,Closed Won,29133.4,100.0,2022-08-01,2022-03-23,Empfehlung,Neukunde,11236
OPP00042219,,ACC005324,Opportunity 42219,Angebot,29274.22,14.5,2022-04-30,2022-02-16,Social Media,Bestandskunde - Upgrade,13518
OPP00042220,,ACC006354,Opportunity 42220,Closed Lost,24416.2,0.0,2022-02-02,2021-11-19,Empfehlung,Neukunde,11753
OPP00042221,,ACC018438,Opportunity 42221,Qualifizierung,37917.53,70.1,2023-08-19,2023-05-01,Social Media,Bestandskunde - Zusatzprodukt,2235
OPP00042222,42222,ACC003490,Opportunity 42222,Closed Won,9570.49,100.0,2024-12-06,2024-07-19,Partner,Bestandskunde - Upgrade,
OPP00042223,,ACC019447,Opportunity 42223,Verhandlung,19386.98,72.9,2025-04-11,2025-02-09,Partner,Neukunde,
OPP00042224,,ACC016552,Opportunity 42224,Angebot,36571.18,43.7,2023-12-04,2023-08-23,Social Media,Bestandskunde - Zusatzprodukt,4406
OPP00042225,,ACC012725,Opportunity 42225,Verhandlung,15951.2,76.0,2022-11-10,2022-08-08,Partner,Bestandskunde - Upgrade,
OPP00042226,,ACC011152,Opportunity 42226,Verhandlung,9169.62,59.4,2025-05-27,2025-01-28,Messe,Bestandskunde - Upgrade,1524
OPP00042227,,ACC003036,Opportunity 42227,Qualifizierung,4071.84,79.6,2024-07-30,2024-02-17,Telefonakquise,Bestandskunde - Upgrade,
OPP00042228,42228,ACC003898,Opportunity 42228,Closed Won,37269.38,100.0,2022-10-15,2022-08-17,Empfehlung,Neukunde,
OPP00042229,,ACC010125,Opportunity 42229,Qualifizierung,589.74,58.9,2021-05-29,2021-04-05,Empfehlung,Bestandskunde - Upgrade,13803
OPP00042230,,ACC014596,Opportunity 42230,Angebot,14256.08,65.0,2023-06-05,2023-01-14,Telefonakquise,Bestandskunde - Upgrade,
OPP00042231,,ACC002029,Opportunity 42231,Qualifizierung,42959.53,48.0,2024-11-02,2024-06-07,Messe,Bestandskunde - Zusatzprodukt,12620
OPP00042232,42232,ACC003635,Opportunity 42232,Closed Won,42309.16,100.0,2023-04-13,2022-11-04,Webseite,Bestandskunde - Zusatzprodukt,2153
OPP00042233,,ACC012810,Opportunity 42233,Closed Lost,34432.36,0.0,2022-02-07,2021-09-22,Webseite,Neukunde,
OPP00042234,42234,ACC008602,Opportunity 42234,Closed Won,13737.79,100.0,2023-02-16,2022-12-25,Messe,Neukunde,11066
OPP00042235,42235,ACC009369,Opportunity 42235,Closed Won,4234.44,100.0,2024-11-09,2024-07-03,Partner,Bestandskunde - Upgrade,
OPP00042236,,ACC005672,Opportunity 42236,Angebot,39664.76,11.3,2023-08-05,2023-04-02,Social Media,Bestandskunde - Upgrade,
OPP00042237,,ACC008116,Opportunity 42237,Qualifizierung,16746.24,53.7,2024-10-18,2024-08-25,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042238,,ACC009195,Opportunity 42238,Angebot,28364.89,41.5,2023-08-05,2023-04-10,Empfehlung,Bestandskunde - Upgrade,5329
OPP00042239,42239,ACC013640,Opportunity 42239,Closed Won,33690.26,100.0,2025-03-08,2024-10-08,Telefonakquise,Bestandskunde - Zusatzprodukt,4140
OPP00042240,42240,ACC016429,Opportunity 42240,Closed Won,45843.95,100.0,2022-02-17,2021-09-08,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042241,,ACC013996,Opportunity 42241,Qualifizierung,33988.03,27.2,2025-12-24,2025-06-27,Empfehlung,Bestandskunde - Zusatzprodukt,15863
OPP00042242,,ACC003241,Opportunity 42242,Interessent,19577.47,50.4,2025-06-04,2025-01-04,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042243,,ACC006974,Opportunity 42243,Interessent,47281.15,26.7,2022-03-12,2021-12-26,Messe,Neukunde,
OPP00042244,,ACC006464,Opportunity 42244,Qualifizierung,8010.74,32.1,2025-05-08,2025-02-02,Webseite,Bestandskunde - Upgrade,7453
OPP00042245,,ACC018467,Opportunity 42245,Qualifizierung,30442.46,40.5,2022-07-14,2022-01-17,Webseite,Bestandskunde - Zusatzprodukt,6255
OPP00042246,,ACC009894,Opportunity 42246,Interessent,47366.41,41.4,2025-03-18,2025-01-21,Empfehlung,Bestandskunde - Upgrade,6671
OPP00042247,,ACC010975,Opportunity 42247,Qualifizierung,26443.6,39.6,2021-06-24,2021-03-10,Messe,Bestandskunde - Upgrade,10599
OPP00042248,,ACC000372,Opportunity 42248,Closed Lost,7376.51,0.0,2023-07-16,2023-04-24,Partner,Neukunde,13840
OPP00042249,,ACC012195,Opportunity 42249,Angebot,6016.6,42.4,2022-11-11,2022-09-13,Empfehlung,Bestandskunde - Zusatzprodukt,11986
OPP00042250,42250,ACC013037,Opportunity 42250,Closed Won,44879.36,100.0,2022-05-14,2022-04-07,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042251,42251,ACC013439,Opportunity 42251,Closed Won,19186.37,100.0,2021-11-30,2021-07-21,Empfehlung,Bestandskunde - Upgrade,13855
OPP00042252,,ACC015366,Opportunity 42252,Closed Lost,15954.95,0.0,2024-07-24,2024-03-09,Social Media,Neukunde,12607
OPP00042253,,ACC003945,Opportunity 42253,Verhandlung,2041.85,71.6,2021-07-12,2021-04-10,Webseite,Bestandskunde - Upgrade,353
OPP00042254,,ACC012260,Opportunity 42254,Closed Lost,28462.1,0.0,2022-04-05,2021-11-26,Social Media,Bestandskunde - Upgrade,
OPP00042255,,ACC017920,Opportunity 42255,Angebot,29657.68,15.3,2021-06-06,2021-02-22,Partner,Bestandskunde - Upgrade,846
OPP00042256,,ACC016430,Opportunity 42256,Closed Lost,17889.43,0.0,2022-09-14,2022-03-24,Telefonakquise,Bestandskunde - Upgrade,3237
OPP00042257,,ACC016290,Opportunity 42257,Qualifizierung,40864.92,26.6,2022-04-03,2022-02-02,Telefonakquise,Neukunde,15766
OPP00042258,,ACC018895,Opportunity 42258,Verhandlung,41532.25,69.8,2022-02-10,2021-12-28,Empfehlung,Bestandskunde - Upgrade,7078
OPP00042259,,ACC000601,Opportunity 42259,Closed Lost,41328.72,0.0,2025-07-27,2025-03-06,Partner,Neukunde,10298
OPP00042260,,ACC009457,Opportunity 42260,Verhandlung,14546.79,54.6,2021-07-23,2021-03-12,Webseite,Bestandskunde - Upgrade,12973
OPP00042261,42261,ACC000443,Opportunity 42261,Closed Won,33266.72,100.0,2024-05-20,2023-11-27,Messe,Bestandskunde - Zusatzprodukt,12645
OPP00042262,42262,ACC006966,Opportunity 42262,Closed Won,24104.0,100.0,2024-11-01,2024-06-15,Messe,Bestandskunde - Zusatzprodukt,5829
OPP00042263,42263,ACC008466,Opportunity 42263,Closed Won,27405.15,100.0,2022-01-04,2021-11-22,Empfehlung,Bestandskunde - Upgrade,8933
OPP00042264,,ACC009925,Opportunity 42264,Closed Lost,23565.17,0.0,2025-08-20,2025-05-30,Webseite,Bestandskunde - Upgrade,
OPP00042265,42265,ACC008770,Opportunity 42265,Closed Won,31512.01,100.0,2023-11-11,2023-10-02,Telefonakquise,Neukunde,2376
OPP00042266,,ACC008872,Opportunity 42266,Closed Lost,14081.07,0.0,2022-12-06,2022-10-26,Telefonakquise,Bestandskunde - Zusatzprodukt,7808
OPP00042267,,ACC010583,Opportunity 42267,Angebot,3438.7,28.3,2021-11-25,2021-06-01,Telefonakquise,Neukunde,4217
OPP00042268,,ACC000130,Opportunity 42268,Angebot,16809.93,68.1,2025-06-27,2025-01-11,Social Media,Bestandskunde - Upgrade,
OPP00042269,42269,ACC011298,Opportunity 42269,Closed Won,31026.01,100.0,2024-10-21,2024-08-19,Webseite,Neukunde,14698
OPP00042270,42270,ACC017451,Opportunity 42270,Closed Won,49846.97,100.0,2023-11-26,2023-10-18,Social Media,Bestandskunde - Upgrade,8477
OPP00042271,,ACC005745,Opportunity 42271,Interessent,2648.24,63.8,2024-08-24,2024-06-25,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00042272,,ACC005439,Opportunity 42272,Closed Lost,37782.36,0.0,2021-11-27,2021-09-18,Empfehlung,Bestandskunde - Zusatzprodukt,12180
OPP00042273,42273,ACC000248,Opportunity 42273,Closed Won,4019.57,100.0,2022-07-14,2022-06-13,Social Media,Neukunde,2018
OPP00042274,,ACC009141,Opportunity 42274,Closed Lost,24253.75,0.0,2024-05-10,2024-01-26,Telefonakquise,Bestandskunde - Upgrade,
OPP00042275,,ACC011285,Opportunity 42275,Angebot,41011.6,64.1,2024-11-29,2024-09-09,Telefonakquise,Bestandskunde - Upgrade,
OPP00042276,42276,ACC013608,Opportunity 42276,Closed Won,7087.6,100.0,2025-04-30,2025-02-16,Partner,Bestandskunde - Upgrade,10718
OPP00042277,,ACC007950,Opportunity 42277,Closed Lost,32909.6,0.0,2024-05-27,2024-01-20,Webseite,Bestandskunde - Upgrade,9807
OPP00042278,42278,ACC018703,Opportunity 42278,Closed Won,30323.26,100.0,2025-01-08,2024-07-17,Social Media,Bestandskunde - Zusatzprodukt,1443
OPP00042279,,ACC007329,Opportunity 42279,Qualifizierung,39740.0,69.4,2021-09-03,2021-04-23,Empfehlung,Bestandskunde - Zusatzprodukt,12033
OPP00042280,,ACC004662,Opportunity 42280,Angebot,32768.01,24.4,2024-07-30,2024-03-17,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042281,,ACC011469,Opportunity 42281,Angebot,46225.54,22.9,2025-06-24,2025-04-17,Partner,Neukunde,9180
OPP00042282,42282,ACC013111,Opportunity 42282,Closed Won,26104.93,100.0,2024-02-28,2023-12-08,Empfehlung,Bestandskunde - Zusatzprodukt,13016
OPP00042283,,ACC005655,Opportunity 42283,Closed Lost,22382.26,0.0,2025-07-10,2025-04-03,Empfehlung,Neukunde,
OPP00042284,,ACC018936,Opportunity 42284,Closed Lost,24720.57,0.0,2021-09-12,2021-05-11,Social Media,Bestandskunde - Upgrade,1468
OPP00042285,,ACC015957,Opportunity 42285,Interessent,32360.89,32.2,2023-08-01,2023-05-08,Partner,Neukunde,
OPP00042286,,ACC015301,Opportunity 42286,Verhandlung,39087.34,71.5,2023-12-18,2023-08-06,Partner,Neukunde,8040
OPP00042287,,ACC003294,Opportunity 42287,Angebot,28785.08,32.2,2021-10-20,2021-08-17,Partner,Bestandskunde - Upgrade,5021
OPP00042288,,ACC006746,Opportunity 42288,Angebot,1435.98,22.7,2024-10-28,2024-05-24,Empfehlung,Neukunde,6142
OPP00042289,,ACC005115,Opportunity 42289,Angebot,10977.57,60.5,2025-03-24,2024-11-30,Messe,Bestandskunde - Upgrade,6557
OPP00042290,,ACC002674,Opportunity 42290,Verhandlung,1308.99,60.4,2024-12-22,2024-10-27,Empfehlung,Bestandskunde - Zusatzprodukt,10467
OPP00042291,,ACC009722,Opportunity 42291,Verhandlung,46169.19,56.0,2023-10-07,2023-06-20,Telefonakquise,Neukunde,2979
OPP00042292,42292,ACC009189,Opportunity 42292,Closed Won,31945.82,100.0,2022-03-21,2021-10-09,Social Media,Bestandskunde - Upgrade,1750
OPP00042293,,ACC015923,Opportunity 42293,Qualifizierung,6659.31,21.4,2022-12-17,2022-08-18,Telefonakquise,Bestandskunde - Upgrade,
OPP00042294,,ACC002740,Opportunity 42294,Closed Lost,15556.58,0.0,2021-08-26,2021-06-17,Empfehlung,Bestandskunde - Upgrade,
OPP00042295,,ACC015588,Opportunity 42295,Angebot,35249.45,30.0,2022-01-29,2021-08-12,Empfehlung,Neukunde,8559
OPP00042296,,ACC011998,Opportunity 42296,Closed Lost,19126.98,0.0,2022-03-06,2022-01-02,Partner,Bestandskunde - Zusatzprodukt,
OPP00042297,,ACC004570,Opportunity 42297,Closed Lost,2314.25,0.0,2024-08-20,2024-06-15,Social Media,Bestandskunde - Zusatzprodukt,8660
OPP00042298,42298,ACC000660,Opportunity 42298,Closed Won,4369.2,100.0,2024-09-05,2024-04-02,Telefonakquise,Bestandskunde - Zusatzprodukt,648
OPP00042299,,ACC012417,Opportunity 42299,Verhandlung,17487.31,11.4,2024-08-03,2024-04-16,Messe,Neukunde,
OPP00042300,,ACC004427,Opportunity 42300,Angebot,44310.23,74.2,2024-11-18,2024-08-19,Social Media,Bestandskunde - Zusatzprodukt,9330
OPP00042301,42301,ACC019724,Opportunity 42301,Closed Won,48698.66,100.0,2024-10-11,2024-08-06,Messe,Bestandskunde - Upgrade,
OPP00042302,42302,ACC010882,Opportunity 42302,Closed Won,11131.33,100.0,2023-03-01,2022-11-12,Partner,Bestandskunde - Upgrade,
OPP00042303,42303,ACC016223,Opportunity 42303,Closed Won,6697.45,100.0,2025-04-18,2025-02-24,Partner,Neukunde,
OPP00042304,,ACC010298,Opportunity 42304,Qualifizierung,29543.09,25.0,2023-07-27,2023-06-13,Social Media,Bestandskunde - Upgrade,
OPP00042305,,ACC007831,Opportunity 42305,Qualifizierung,45040.09,63.0,2025-01-08,2024-12-02,Empfehlung,Neukunde,
OPP00042306,,ACC016288,Opportunity 42306,Closed Lost,29234.82,0.0,2023-02-21,2023-01-14,Messe,Neukunde,
OPP00042307,,ACC001000,Opportunity 42307,Qualifizierung,24576.91,58.3,2023-01-28,2022-09-01,Social Media,Bestandskunde - Upgrade,8079
OPP00042308,42308,ACC008681,Opportunity 42308,Closed Won,8427.22,100.0,2025-02-09,2024-12-21,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042309,,ACC019663,Opportunity 42309,Closed Lost,10055.35,0.0,2024-04-27,2024-01-08,Empfehlung,Bestandskunde - Zusatzprodukt,13625
OPP00042310,,ACC000958,Opportunity 42310,Verhandlung,28710.79,77.8,2022-02-19,2021-12-15,Messe,Neukunde,
OPP00042311,,ACC017407,Opportunity 42311,Angebot,37485.86,11.3,2022-10-27,2022-07-19,Partner,Neukunde,
OPP00042312,,ACC008022,Opportunity 42312,Closed Lost,33892.84,0.0,2023-02-02,2022-10-20,Messe,Bestandskunde - Upgrade,66
OPP00042313,42313,ACC007741,Opportunity 42313,Closed Won,4699.07,100.0,2025-01-13,2024-12-01,Empfehlung,Neukunde,1882
OPP00042314,,ACC006381,Opportunity 42314,Angebot,8515.35,58.1,2025-07-10,2025-05-22,Messe,Bestandskunde - Zusatzprodukt,14859
OPP00042315,,ACC007845,Opportunity 42315,Closed Lost,26551.91,0.0,2025-01-26,2024-08-10,Messe,Bestandskunde - Upgrade,161
OPP00042316,,ACC019681,Opportunity 42316,Verhandlung,25855.23,75.3,2021-08-12,2021-05-19,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042317,,ACC018303,Opportunity 42317,Verhandlung,37672.62,31.1,2021-10-31,2021-06-17,Messe,Bestandskunde - Upgrade,15759
OPP00042318,,ACC006655,Opportunity 42318,Qualifizierung,8590.63,37.5,2024-09-01,2024-07-06,Social Media,Bestandskunde - Upgrade,13718
OPP00042319,,ACC012835,Opportunity 42319,Closed Lost,18630.34,0.0,2022-06-01,2022-04-27,Webseite,Bestandskunde - Upgrade,5206
OPP00042320,42320,ACC000217,Opportunity 42320,Closed Won,6825.08,100.0,2022-08-18,2022-03-07,Partner,Bestandskunde - Zusatzprodukt,
OPP00042321,,ACC014622,Opportunity 42321,Angebot,17218.48,73.1,2024-05-06,2024-03-19,Partner,Bestandskunde - Upgrade,
OPP00042322,,ACC015975,Opportunity 42322,Qualifizierung,38141.21,24.6,2024-04-08,2024-03-05,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00042323,,ACC005263,Opportunity 42323,Angebot,33106.97,45.9,2025-09-13,2025-04-29,Partner,Neukunde,14994
OPP00042324,,ACC017289,Opportunity 42324,Closed Lost,16955.69,0.0,2022-04-03,2022-01-12,Social Media,Bestandskunde - Upgrade,
OPP00042325,,ACC010012,Opportunity 42325,Verhandlung,27343.13,17.9,2025-04-04,2024-11-19,Messe,Bestandskunde - Upgrade,3788
OPP00042326,42326,ACC011894,Opportunity 42326,Closed Won,12909.95,100.0,2024-12-12,2024-10-25,Telefonakquise,Bestandskunde - Zusatzprodukt,5204
OPP00042327,,ACC005193,Opportunity 42327,Angebot,33120.0,35.8,2021-04-28,2021-03-26,Telefonakquise,Bestandskunde - Zusatzprodukt,8254
OPP00042328,,ACC013496,Opportunity 42328,Closed Lost,45111.33,0.0,2024-02-05,2023-11-15,Messe,Neukunde,15047
OPP00042329,,ACC018708,Opportunity 42329,Verhandlung,3306.08,10.9,2024-02-24,2023-11-02,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042330,42330,ACC003196,Opportunity 42330,Closed Won,11674.35,100.0,2022-01-13,2021-11-09,Partner,Neukunde,
OPP00042331,,ACC006383,Opportunity 42331,Interessent,8254.0,75.7,2024-05-07,2024-01-21,Empfehlung,Neukunde,10159
OPP00042332,42332,ACC002966,Opportunity 42332,Closed Won,22598.06,100.0,2022-07-01,2022-01-12,Messe,Neukunde,2391
OPP00042333,,ACC008258,Opportunity 42333,Closed Lost,49170.03,0.0,2023-01-13,2022-08-14,Empfehlung,Neukunde,15263
OPP00042334,,ACC007812,Opportunity 42334,Angebot,2792.97,57.2,2021-07-16,2021-02-24,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042335,42335,ACC005292,Opportunity 42335,Closed Won,10034.15,100.0,2021-02-21,2021-01-12,Partner,Bestandskunde - Upgrade,10346
OPP00042336,,ACC014567,Opportunity 42336,Closed Lost,6213.15,0.0,2025-08-17,2025-04-01,Messe,Bestandskunde - Upgrade,
OPP00042337,42337,ACC015624,Opportunity 42337,Closed Won,11625.76,100.0,2021-09-10,2021-04-27,Messe,Bestandskunde - Zusatzprodukt,3470
OPP00042338,,ACC011251,Opportunity 42338,Verhandlung,29616.21,10.9,2025-09-03,2025-06-27,Empfehlung,Neukunde,5907
OPP00042339,,ACC013055,Opportunity 42339,Closed Lost,40424.56,0.0,2024-06-19,2024-02-29,Partner,Bestandskunde - Upgrade,
OPP00042340,,ACC008441,Opportunity 42340,Qualifizierung,20550.23,13.1,2023-09-29,2023-06-26,Partner,Bestandskunde - Zusatzprodukt,
OPP00042341,,ACC002018,Opportunity 42341,Qualifizierung,7472.83,18.3,2023-10-19,2023-07-14,Partner,Bestandskunde - Zusatzprodukt,6641
OPP00042342,42342,ACC000887,Opportunity 42342,Closed Won,35413.47,100.0,2021-12-08,2021-09-19,Empfehlung,Bestandskunde - Upgrade,1472
OPP00042343,,ACC002334,Opportunity 42343,Closed Lost,42896.14,0.0,2021-05-01,2021-01-03,Empfehlung,Bestandskunde - Zusatzprodukt,6857
OPP00042344,42344,ACC012527,Opportunity 42344,Closed Won,21598.14,100.0,2021-11-22,2021-10-11,Telefonakquise,Neukunde,6041
OPP00042345,42345,ACC018530,Opportunity 42345,Closed Won,43326.46,100.0,2024-05-01,2023-12-11,Webseite,Bestandskunde - Zusatzprodukt,
OPP00042346,,ACC007355,Opportunity 42346,Closed Lost,19348.68,0.0,2022-09-03,2022-04-10,Messe,Neukunde,9337
OPP00042347,42347,ACC009628,Opportunity 42347,Closed Won,4907.63,100.0,2021-07-02,2021-02-22,Webseite,Neukunde,
OPP00042348,,ACC003333,Opportunity 42348,Interessent,20584.99,29.7,2022-10-23,2022-06-08,Webseite,Bestandskunde - Zusatzprodukt,8390
OPP00042349,42349,ACC006272,Opportunity 42349,Closed Won,23047.81,100.0,2023-08-07,2023-03-20,Messe,Bestandskunde - Upgrade,
OPP00042350,42350,ACC014129,Opportunity 42350,Closed Won,5414.62,100.0,2021-12-01,2021-07-30,Telefonakquise,Neukunde,6109
OPP00042351,42351,ACC002517,Opportunity 42351,Closed Won,42374.69,100.0,2021-07-28,2021-04-17,Partner,Neukunde,12913
OPP00042352,,ACC002771,Opportunity 42352,Closed Lost,26061.52,0.0,2021-12-24,2021-06-29,Webseite,Neukunde,
OPP00042353,,ACC004237,Opportunity 42353,Angebot,30418.12,12.5,2021-06-15,2021-03-20,Telefonakquise,Bestandskunde - Upgrade,
OPP00042354,,ACC015819,Opportunity 42354,Angebot,27831.82,28.4,2024-07-05,2024-04-03,Social Media,Bestandskunde - Upgrade,264
OPP00042355,,ACC006280,Opportunity 42355,Closed Lost,34335.0,0.0,2023-01-07,2022-11-11,Telefonakquise,Bestandskunde - Upgrade,
OPP00042356,,ACC006553,Opportunity 42356,Angebot,30378.78,38.0,2025-07-30,2025-06-04,Webseite,Neukunde,9461
OPP00042357,42357,ACC004866,Opportunity 42357,Closed Won,6267.32,100.0,2023-01-01,2022-11-13,Empfehlung,Neukunde,10026
OPP00042358,,ACC009946,Opportunity 42358,Qualifizierung,10016.96,37.3,2022-10-19,2022-06-12,Social Media,Bestandskunde - Upgrade,4070
OPP00042359,,ACC008886,Opportunity 42359,Angebot,7390.8,18.3,2025-03-22,2024-12-08,Webseite,Neukunde,7854
OPP00042360,,ACC002524,Opportunity 42360,Angebot,613.0,79.6,2023-04-24,2023-03-01,Partner,Bestandskunde - Zusatzprodukt,10199
OPP00042361,,ACC019465,Opportunity 42361,Closed Lost,28536.12,0.0,2024-04-03,2023-12-04,Social Media,Bestandskunde - Upgrade,
OPP00042362,,ACC019766,Opportunity 42362,Verhandlung,40305.46,78.0,2025-07-24,2025-03-17,Partner,Neukunde,
OPP00042363,42363,ACC005345,Opportunity 42363,Closed Won,10076.92,100.0,2022-12-18,2022-08-05,Social Media,Neukunde,
OPP00042364,42364,ACC015902,Opportunity 42364,Closed Won,23998.31,100.0,2023-07-27,2023-03-06,Social Media,Bestandskunde - Zusatzprodukt,9499
OPP00042365,,ACC000689,Opportunity 42365,Verhandlung,36148.63,36.2,2022-12-30,2022-08-03,Telefonakquise,Neukunde,11749
OPP00042366,,ACC007944,Opportunity 42366,Angebot,35265.81,15.1,2023-05-17,2023-02-08,Webseite,Bestandskunde - Zusatzprodukt,13721
OPP00042367,,ACC005185,Opportunity 42367,Verhandlung,17441.21,43.7,2024-03-04,2023-11-18,Webseite,Bestandskunde - Upgrade,9230
OPP00042368,,ACC010722,Opportunity 42368,Qualifizierung,26973.77,61.7,2025-09-08,2025-04-13,Telefonakquise,Bestandskunde - Upgrade,12872
OPP00042369,,ACC013544,Opportunity 42369,Verhandlung,47267.04,48.7,2023-10-27,2023-06-17,Messe,Neukunde,9423
OPP00042370,,ACC018567,Opportunity 42370,Interessent,20079.43,54.6,2025-03-30,2024-11-24,Messe,Neukunde,15707
OPP00042371,,ACC007734,Opportunity 42371,Qualifizierung,33507.27,64.0,2022-08-08,2022-02-25,Empfehlung,Neukunde,
OPP00042372,,ACC017309,Opportunity 42372,Qualifizierung,18592.4,33.1,2025-03-17,2025-02-09,Partner,Bestandskunde - Upgrade,
OPP00042373,,ACC017876,Opportunity 42373,Qualifizierung,508.92,73.0,2021-06-28,2021-03-12,Social Media,Bestandskunde - Zusatzprodukt,10641
OPP00042374,,ACC000457,Opportunity 42374,Interessent,25179.97,59.5,2024-07-14,2024-03-16,Empfehlung,Bestandskunde - Zusatzprodukt,
