cancellation_id,customer_key,product_key,cancellation_date,reason,channel,retention_offered,retention_accepted
1405,6623,1,2025-05-08,Umzug,App,True,False
1406,14922,2,2024-03-03,Umzug,Email,True,False
1407,19693,2,2023-06-21,Preiserhöhung,Email,True,False
1408,3486,12,2024-09-07,Preiserhöhung,App,True,True
1409,17816,2,2025-06-17,Nicht mehr benötigt,App,True,True
1410,19325,11,2025-06-05,Nicht mehr benötigt,Brief,True,False
1411,16818,11,2025-04-05,Sonstiges,Email,True,False
1412,8449,3,2025-09-11,Nicht mehr benötigt,Email,True,False
1413,10709,2,2024-04-07,Umzug,Email,False,False
1414,12048,3,2023-09-17,Umzug,Email,False,False
1415,10437,13,2024-10-27,Wettbewerber,App,True,False
1416,18871,3,2024-11-04,Preiserhöhung,Email,False,False
1417,177,1,2025-05-07,Umzug,Telefon,True,False
1418,13832,1,2024-04-18,Wettbewerber,Telefon,True,False
1419,13991,5,2023-10-23,Preiserhöhung,Telefon,False,False
1420,19880,1,2024-01-01,Umzug,Telefon,True,False
1421,10299,2,2023-07-09,Unzufriedenheit,Email,True,False
1422,13072,1,2025-07-24,Preiserhöhung,App,False,False
1423,10978,1,2025-04-02,Sonstiges,Telefon,True,False
1424,7491,1,2025-10-12,Wettbewerber,Email,True,False
1425,15941,2,2023-02-14,Umzug,Telefon,False,False
1426,17162,15,2025-01-26,Umzug,App,True,False
1427,19684,2,2023-08-01,Wettbewerber,App,True,False
1428,9456,1,2025-01-21,Umzug,Email,False,False
1429,12641,2,2024-09-27,Wettbewerber,Email,True,True
1430,579,1,2025-05-07,Preiserhöhung,Brief,False,False
1431,18562,2,2023-01-02,Umzug,Telefon,True,False
1432,19559,13,2025-05-29,Nicht mehr benötigt,Telefon,False,False
1433,3457,3,2023-07-21,Nicht mehr benötigt,App,True,False
1434,2495,1,2023-04-02,Wettbewerber,Telefon,True,False
1435,10730,2,2024-01-26,Umzug,Brief,True,False
1436,2671,3,2024-05-29,Wettbewerber,Email,False,False
1437,11896,11,2023-11-21,Wettbewerber,Telefon,False,False
1438,16717,1,2024-09-18,Wettbewerber,Email,False,False
1439,12393,3,2024-08-15,Wettbewerber,Email,True,False
1440,10967,1,2024-02-29,Nicht mehr benötigt,App,False,False
1441,4234,3,2023-04-11,Preiserhöhung,App,False,False
1442,15011,3,2025-06-21,Nicht mehr benötigt,Telefon,True,True
1443,5931,2,2025-05-11,Sonstiges,Telefon,False,False
1444,738,3,2023-05-06,Wettbewerber,Telefon,True,False
1445,18352,3,2023-03-26,Unzufriedenheit,Telefon,True,False
1446,15871,3,2025-09-12,Umzug,Brief,True,False
1447,11982,5,2025-01-15,Unzufriedenheit,App,True,True
1448,11444,1,2023-07-02,Preiserhöhung,Email,True,False
1449,13603,2,2024-07-21,Umzug,App,False,False
1450,7670,1,2023-03-27,Preiserhöhung,Telefon,False,False
1451,2972,2,2024-04-12,Sonstiges,Email,True,False
1452,18515,11,2024-04-06,Preiserhöhung,Telefon,True,False
1453,10092,2,2023-04-14,Nicht mehr benötigt,Telefon,True,False
1454,3299,2,2023-05-21,Umzug,Email,True,False
1455,4773,2,2025-07-09,Preiserhöhung,Email,True,False
1456,19320,1,2024-09-15,Nicht mehr benötigt,App,True,False
1457,15891,2,2025-10-12,Umzug,Email,True,True
1458,3543,12,2023-04-21,Unzufriedenheit,App,True,False
1459,12190,11,2024-02-18,Sonstiges,Brief,True,True
1460,9208,2,2024-07-25,Wettbewerber,Brief,False,False
1461,19455,4,2025-04-28,Sonstiges,Telefon,False,False
1462,5054,15,2024-06-15,Sonstiges,App,True,False
1463,3877,5,2025-09-20,Nicht mehr benötigt,App,False,False
1464,7412,2,2025-05-13,Unzufriedenheit,App,True,False
1465,18160,1,2025-04-19,Preiserhöhung,Email,False,False
1466,15366,13,2025-04-01,Wettbewerber,Brief,True,False
1467,1631,1,2025-03-07,Preiserhöhung,Telefon,False,False
1468,2113,2,2025-10-27,Umzug,Email,True,False
1469,6053,1,2024-01-21,Wettbewerber,Email,False,False
1470,2398,2,2023-02-23,Umzug,Email,False,False
1471,4513,12,2023-05-23,Preiserhöhung,Email,True,False
1472,4737,1,2024-08-13,Wettbewerber,App,True,False
1473,15835,13,2024-10-01,Sonstiges,Email,True,False
1474,9618,2,2023-02-05,Wettbewerber,App,False,False
1475,6796,1,2024-09-22,Preiserhöhung,App,False,False
1476,2969,3,2023-05-29,Umzug,App,False,False
1477,2183,3,2023-10-24,Unzufriedenheit,App,True,True
1478,16737,3,2025-07-15,Wettbewerber,Email,True,False
1479,7971,2,2025-05-09,Umzug,Telefon,True,False
1480,7181,1,2025-09-20,Umzug,Email,False,False
1481,14598,2,2024-03-31,Umzug,Email,False,False
1482,12571,11,2023-10-14,Preiserhöhung,Telefon,False,False
1483,12621,3,2023-11-23,Umzug,App,True,False
1484,3930,4,2025-12-24,Preiserhöhung,Telefon,True,False
1485,15165,3,2024-04-23,Umzug,Brief,True,True
1486,5332,3,2024-03-15,Wettbewerber,Telefon,False,False
1487,4631,2,2024-06-18,Nicht mehr benötigt,Telefon,True,False
1488,6396,2,2023-06-23,Umzug,Telefon,False,False
1489,4209,1,2023-10-04,Umzug,Telefon,True,True
1490,7937,1,2023-09-14,Umzug,Email,True,False
1491,9643,1,2023-04-13,Nicht mehr benötigt,App,False,False
1492,14342,2,2025-08-04,Preiserhöhung,Email,True,False
1493,3096,2,2023-07-09,Unzufriedenheit,Email,True,False
1494,11934,2,2023-12-15,Umzug,Telefon,False,False
1495,16578,3,2025-07-31,Sonstiges,Email,True,False
1496,728,3,2023-02-28,Preiserhöhung,App,True,False
1497,14780,3,2023-06-14,Nicht mehr benötigt,Telefon,False,False
1498,2540,3,2023-03-06,Unzufriedenheit,Email,True,True
1499,6673,1,2025-10-18,Preiserhöhung,App,True,False
1500,2503,15,2025-02-12,Wettbewerber,App,True,False
1501,19211,2,2023-06-14,Unzufriedenheit,Email,False,False
1502,13765,3,2023-06-12,Umzug,Email,True,False
1503,17693,1,2024-06-17,Preiserhöhung,Brief,False,False
1504,8370,12,2023-12-22,Preiserhöhung,Brief,False,False
1505,13546,2,2024-08-19,Nicht mehr benötigt,Email,True,False
1506,10062,1,2023-08-25,Umzug,Email,False,False
1507,1174,1,2024-06-10,Umzug,Email,False,False
1508,2827,2,2023-06-25,Nicht mehr benötigt,Email,False,False
1509,6323,11,2025-12-15,Wettbewerber,Telefon,False,False
1510,5140,12,2024-06-19,Umzug,App,True,False
1511,19088,3,2024-08-28,Umzug,Email,True,False
1512,18078,12,2025-12-14,Sonstiges,Email,False,False
1513,1221,3,2023-09-26,Preiserhöhung,Telefon,False,False
1514,16267,1,2023-12-22,Umzug,App,False,False
1515,19128,1,2024-01-24,Preiserhöhung,Brief,True,False
1516,2088,2,2023-11-04,Wettbewerber,Brief,False,False
1517,13877,3,2024-11-26,Sonstiges,Email,False,False
1518,19808,2,2024-05-21,Unzufriedenheit,Brief,False,False
1519,5639,1,2025-04-16,Preiserhöhung,Email,True,True
1520,4393,11,2024-04-12,Unzufriedenheit,Email,True,False
1521,1632,5,2024-03-17,Preiserhöhung,App,True,False
1522,5777,3,2024-04-12,Preiserhöhung,Email,True,False
1523,7895,15,2023-06-19,Preiserhöhung,Email,True,False
1524,895,1,2024-07-14,Preiserhöhung,App,True,False
1525,4752,1,2023-01-03,Nicht mehr benötigt,Telefon,True,False
1526,19998,12,2024-06-06,Umzug,Brief,True,False
1527,10371,2,2025-03-25,Preiserhöhung,Email,True,True
1528,9277,3,2023-10-05,Preiserhöhung,App,True,False
1529,6160,1,2025-03-19,Umzug,Telefon,False,False
1530,6307,1,2024-08-04,Wettbewerber,Email,False,False
1531,17029,3,2024-02-15,Preiserhöhung,Brief,False,False
1532,13126,2,2024-08-08,Preiserhöhung,Email,False,False
1533,17376,2,2023-08-17,Umzug,Email,True,False
1534,1385,1,2024-01-01,Wettbewerber,Email,False,False
1535,9059,3,2023-04-15,Umzug,Email,False,False
1536,4030,11,2023-01-27,Unzufriedenheit,Email,True,False
1537,5590,2,2023-08-13,Umzug,Telefon,True,False
1538,11122,1,2025-10-06,Unzufriedenheit,App,False,False
1539,9938,3,2025-03-20,Wettbewerber,Email,False,False
1540,6497,2,2023-05-24,Umzug,App,False,False
1541,10374,2,2023-08-15,Preiserhöhung,App,False,False
1542,2830,2,2025-01-12,Preiserhöhung,Telefon,False,False
1543,16196,3,2024-09-10,Preiserhöhung,App,False,False
1544,14237,11,2024-06-26,Umzug,Brief,True,False
1545,18374,2,2024-12-11,Nicht mehr benötigt,Email,False,False
1546,7030,2,2025-05-10,Nicht mehr benötigt,Telefon,False,False
1547,2179,2,2025-05-27,Umzug,Email,True,False
1548,4569,1,2023-06-20,Preiserhöhung,Telefon,False,False
1549,8724,14,2023-02-08,Preiserhöhung,Telefon,True,False
1550,15362,2,2023-08-11,Umzug,Telefon,True,False
1551,18389,3,2023-04-27,Umzug,Email,True,True
1552,14759,2,2024-10-20,Nicht mehr benötigt,App,False,False
1553,19498,14,2023-02-23,Umzug,App,False,False
1554,6909,11,2025-04-06,Wettbewerber,Email,False,False
1555,14118,1,2023-04-11,Preiserhöhung,App,True,True
1556,575,11,2023-05-31,Wettbewerber,Email,True,False
1557,15150,1,2023-08-01,Umzug,App,True,False
1558,19149,1,2025-06-03,Nicht mehr benötigt,Email,True,False
1559,4820,2,2023-11-30,Umzug,Email,True,False
1560,7969,1,2023-12-03,Nicht mehr benötigt,App,False,False
1561,619,3,2023-08-12,Umzug,Telefon,True,False
1562,9587,2,2023-10-13,Preiserhöhung,Telefon,True,False
1563,12173,14,2024-06-23,Preiserhöhung,Email,True,False
1564,18377,1,2023-07-01,Nicht mehr benötigt,Brief,False,False
1565,6937,2,2025-10-14,Umzug,Telefon,True,False
1566,928,1,2024-05-21,Umzug,Email,True,False
1567,16300,12,2023-05-09,Sonstiges,Telefon,False,False
1568,19342,3,2025-03-30,Wettbewerber,App,False,False
1569,16414,2,2025-11-18,Umzug,Telefon,False,False
1570,10093,1,2025-03-24,Wettbewerber,Email,True,False
1571,3627,3,2024-01-29,Nicht mehr benötigt,Brief,True,True
1572,2378,14,2025-06-29,Umzug,Email,False,False
1573,10282,3,2023-12-22,Unzufriedenheit,Telefon,True,False
1574,5896,1,2025-11-22,Unzufriedenheit,Email,False,False
1575,16923,1,2024-08-19,Umzug,Email,True,False
1576,2219,1,2025-10-23,Umzug,App,True,True
1577,18788,1,2023-07-22,Preiserhöhung,Telefon,False,False
1578,12551,15,2023-05-24,Preiserhöhung,Telefon,True,False
1579,15553,1,2025-06-10,Umzug,Email,False,False
1580,14157,3,2023-05-05,Preiserhöhung,App,True,False
1581,3775,13,2024-06-27,Umzug,Telefon,False,False
1582,8725,3,2023-03-01,Preiserhöhung,Telefon,True,False
1583,2775,2,2024-09-22,Preiserhöhung,Brief,False,False
1584,10546,12,2025-06-02,Umzug,Telefon,True,False
1585,5704,3,2025-04-02,Preiserhöhung,Brief,True,False
1586,8928,3,2025-06-01,Umzug,App,True,True
1587,390,3,2024-10-23,Umzug,App,False,False
1588,9934,2,2023-09-21,Umzug,Email,False,False
1589,17374,5,2025-01-30,Preiserhöhung,Email,True,False
1590,19912,1,2024-09-01,Wettbewerber,Email,False,False
1591,15677,1,2023-01-02,Wettbewerber,Brief,True,True
1592,3205,15,2025-12-23,Unzufriedenheit,App,True,False
1593,9118,2,2025-08-01,Wettbewerber,Telefon,True,True
1594,2711,3,2024-06-24,Preiserhöhung,Email,True,False
1595,1378,3,2025-06-14,Preiserhöhung,Email,True,True
1596,12042,2,2025-02-19,Unzufriedenheit,App,False,False
1597,12688,3,2025-02-28,Umzug,App,False,False
1598,6708,3,2024-06-06,Wettbewerber,Telefon,True,False
1599,14817,12,2025-03-22,Wettbewerber,App,True,False
1600,19493,1,2024-05-19,Preiserhöhung,Email,True,False
1601,1075,12,2023-11-22,Sonstiges,Brief,True,False
1602,2128,11,2024-02-17,Sonstiges,App,True,False
1603,7453,1,2024-01-21,Wettbewerber,Telefon,False,False
1604,18230,11,2023-04-18,Sonstiges,Email,False,False
1605,13929,11,2023-07-18,Wettbewerber,Email,True,False
1606,12358,3,2023-01-18,Unzufriedenheit,App,False,False
1607,16595,11,2025-07-08,Umzug,Telefon,True,False
1608,19728,2,2023-12-29,Preiserhöhung,Telefon,True,False
1609,2395,3,2023-11-23,Unzufriedenheit,Brief,False,False
1610,2144,3,2024-10-29,Preiserhöhung,App,False,False
1611,3993,3,2024-04-22,Umzug,Telefon,False,False
1612,6661,2,2024-04-08,Sonstiges,Telefon,True,False
1613,7802,3,2023-06-21,Umzug,Email,True,True
1614,11588,1,2023-06-16,Umzug,Email,False,False
1615,10066,2,2024-07-17,Umzug,Email,True,False
1616,13390,2,2023-08-28,Wettbewerber,Brief,True,False
1617,15347,11,2025-12-09,Umzug,Email,False,False
1618,8695,2,2024-07-02,Sonstiges,App,True,False
1619,8919,14,2025-07-26,Umzug,Telefon,True,False
1620,10118,3,2025-04-09,Umzug,Telefon,False,False
1621,10047,4,2024-08-23,Wettbewerber,Telefon,False,False
1622,14201,4,2025-07-04,Umzug,Telefon,True,False
1623,14831,2,2025-05-20,Umzug,Telefon,True,False
1624,13012,1,2024-01-25,Preiserhöhung,App,True,False
1625,6197,3,2024-09-27,Wettbewerber,Brief,True,True
1626,3468,2,2024-06-16,Umzug,Email,False,False
1627,1405,1,2024-08-06,Wettbewerber,App,True,False
1628,17421,1,2025-05-02,Nicht mehr benötigt,App,True,False
1629,13422,1,2025-07-23,Umzug,Telefon,False,False
1630,18745,2,2025-08-07,Preiserhöhung,Telefon,False,False
1631,3676,2,2024-10-20,Umzug,Telefon,False,False
1632,10764,1,2025-06-01,Umzug,Email,True,False
1633,8939,1,2023-12-24,Wettbewerber,Email,False,False
1634,10032,3,2023-09-06,Preiserhöhung,App,True,False
1635,2703,1,2023-12-18,Unzufriedenheit,Brief,False,False
1636,19730,3,2023-08-29,Umzug,Brief,True,False
1637,5109,3,2025-09-27,Preiserhöhung,Telefon,True,False
1638,6833,1,2024-02-09,Preiserhöhung,App,False,False
1639,1236,2,2023-06-17,Umzug,Telefon,False,False
1640,2036,3,2023-04-10,Preiserhöhung,App,True,False
1641,12865,5,2023-05-06,Sonstiges,App,False,False
1642,2467,2,2025-01-31,Umzug,Telefon,True,False
1643,19483,14,2024-06-02,Umzug,Telefon,False,False
1644,9508,3,2024-02-06,Wettbewerber,Telefon,False,False
1645,17733,2,2023-05-15,Wettbewerber,Telefon,True,True
1646,8337,1,2025-02-23,Umzug,App,True,True
1647,15901,2,2024-05-08,Umzug,Telefon,True,True
1648,2865,12,2023-09-02,Umzug,App,False,False
1649,10690,3,2024-11-17,Wettbewerber,App,True,False
1650,17005,3,2024-06-21,Wettbewerber,Email,False,False
1651,10102,3,2023-04-25,Wettbewerber,Brief,True,False
1652,9146,1,2024-08-15,Preiserhöhung,Brief,True,False
1653,7730,13,2023-06-18,Preiserhöhung,App,False,False
1654,14585,3,2023-02-23,Preiserhöhung,App,True,True
1655,7976,1,2025-02-03,Umzug,Email,True,False
1656,8067,1,2024-04-15,Umzug,Email,True,False
1657,427,3,2024-08-17,Umzug,App,True,False
1658,19150,2,2023-04-09,Umzug,Telefon,True,False
1659,7347,1,2024-05-23,Umzug,Telefon,True,False
1660,2664,2,2024-04-13,Unzufriedenheit,Telefon,True,False
1661,10890,1,2023-11-12,Wettbewerber,Telefon,False,False
1662,13839,2,2023-10-15,Unzufriedenheit,Email,False,False
1663,19676,1,2023-05-17,Nicht mehr benötigt,Telefon,False,False
1664,10944,14,2023-06-10,Nicht mehr benötigt,Email,False,False
1665,18221,3,2025-06-04,Preiserhöhung,Brief,True,False
1666,17810,1,2024-04-23,Wettbewerber,Telefon,True,False
1667,5509,11,2024-01-26,Umzug,App,True,True
1668,17510,3,2023-12-23,Nicht mehr benötigt,Email,True,True
1669,35,3,2023-08-02,Wettbewerber,Telefon,False,False
1670,10676,2,2023-11-13,Preiserhöhung,Telefon,True,False
1671,3873,5,2025-05-16,Preiserhöhung,Telefon,True,False
1672,6720,3,2024-07-09,Wettbewerber,App,False,False
1673,8913,11,2025-10-10,Preiserhöhung,App,False,False
1674,8755,12,2024-08-29,Umzug,Email,True,False
1675,15239,13,2023-01-10,Wettbewerber,Email,False,False
1676,8708,1,2023-10-12,Wettbewerber,Email,True,True
1677,12278,3,2023-08-20,Wettbewerber,Telefon,True,True
1678,5126,3,2024-03-11,Sonstiges,Telefon,False,False
1679,13011,13,2024-01-19,Nicht mehr benötigt,App,False,False
1680,14888,11,2024-06-16,Wettbewerber,App,True,False
1681,5795,4,2024-09-11,Umzug,App,True,False
1682,1311,1,2023-04-01,Preiserhöhung,App,False,False
1683,16809,2,2024-12-06,Wettbewerber,App,True,True
1684,10042,1,2024-11-13,Nicht mehr benötigt,App,True,False
1685,7115,3,2023-09-18,Umzug,Email,False,False
1686,12064,11,2025-06-16,Preiserhöhung,Brief,False,False
1687,8766,2,2023-11-20,Wettbewerber,Email,False,False
1688,19870,1,2024-02-03,Umzug,Telefon,False,False
1689,15620,12,2023-03-29,Wettbewerber,Telefon,False,False
1690,17021,3,2024-01-03,Unzufriedenheit,App,True,False
1691,8382,12,2023-08-23,Unzufriedenheit,Telefon,True,False
1692,13708,1,2023-08-24,Preiserhöhung,Email,True,False
1693,18793,12,2023-04-21,Preiserhöhung,Telefon,True,False
1694,18789,1,2024-12-15,Nicht mehr benötigt,Email,True,False
1695,7806,3,2024-09-11,Umzug,Email,True,True
1696,7325,11,2025-03-03,Sonstiges,Email,False,False
1697,18979,1,2025-06-16,Preiserhöhung,Telefon,True,False
1698,1466,3,2024-10-15,Umzug,Brief,False,False
1699,14039,5,2023-01-29,Nicht mehr benötigt,Telefon,False,False
1700,18113,2,2023-02-24,Wettbewerber,Brief,True,False
1701,19303,3,2024-07-01,Sonstiges,Email,True,True
1702,18626,2,2023-02-04,Preiserhöhung,Brief,True,False
1703,16025,1,2025-09-28,Umzug,Email,True,False
1704,8457,3,2024-09-16,Wettbewerber,Brief,True,False
1705,7118,1,2025-05-05,Sonstiges,Email,False,False
1706,15210,2,2025-07-28,Umzug,Email,False,False
1707,3891,12,2025-03-27,Umzug,Email,False,False
1708,14539,2,2025-11-11,Preiserhöhung,App,True,True
1709,12085,3,2023-09-07,Umzug,Email,True,False
1710,18172,3,2025-09-25,Umzug,App,True,False
1711,11052,15,2025-05-03,Wettbewerber,App,False,False
1712,15437,3,2025-03-09,Nicht mehr benötigt,Email,True,False
1713,14568,2,2023-08-30,Sonstiges,App,True,False
1714,6955,1,2023-04-03,Unzufriedenheit,Email,False,False
1715,10651,1,2024-07-27,Preiserhöhung,Email,True,False
1716,299,1,2025-12-07,Sonstiges,Telefon,True,True
1717,1883,3,2023-03-02,Wettbewerber,App,False,False
1718,17463,3,2025-06-20,Wettbewerber,Email,True,False
1719,15068,11,2024-09-20,Nicht mehr benötigt,Email,True,True
1720,19577,2,2023-11-28,Wettbewerber,App,True,True
1721,19244,1,2025-06-13,Umzug,App,True,True
1722,10889,3,2025-06-17,Preiserhöhung,App,False,False
1723,494,2,2024-05-15,Wettbewerber,App,False,False
1724,11252,2,2023-09-24,Wettbewerber,App,False,False
1725,5095,2,2025-12-26,Preiserhöhung,Email,False,False
1726,17381,12,2024-07-07,Umzug,Email,True,False
1727,14150,3,2023-07-12,Preiserhöhung,Telefon,False,False
1728,9514,1,2023-12-20,Sonstiges,Telefon,True,True
1729,17941,4,2023-07-01,Wettbewerber,Email,True,False
1730,9852,12,2023-01-19,Unzufriedenheit,Email,False,False
1731,12522,12,2025-12-15,Nicht mehr benötigt,Email,True,False
1732,8824,2,2023-08-06,Preiserhöhung,Email,True,True
1733,3829,1,2025-08-02,Unzufriedenheit,Email,True,False
1734,4557,15,2024-06-02,Unzufriedenheit,Telefon,True,False
1735,1248,1,2024-11-23,Umzug,Brief,False,False
1736,18025,4,2025-09-05,Preiserhöhung,App,True,False
1737,10865,3,2023-12-10,Wettbewerber,App,False,False
1738,10259,2,2025-12-29,Umzug,Telefon,True,True
1739,13878,11,2025-04-14,Preiserhöhung,Email,False,False
1740,15191,11,2024-02-01,Umzug,Telefon,False,False
1741,7706,12,2024-12-20,Sonstiges,Email,False,False
1742,18601,2,2025-04-29,Wettbewerber,Email,True,False
1743,405,12,2023-06-29,Umzug,Email,False,False
1744,11168,11,2024-10-28,Wettbewerber,Email,True,True
1745,1616,5,2025-09-04,Umzug,Brief,False,False
1746,16766,14,2024-04-11,Umzug,Email,True,False
1747,18769,1,2024-04-21,Wettbewerber,Brief,True,False
1748,11762,14,2025-05-22,Unzufriedenheit,Email,False,False
1749,11350,2,2024-12-18,Nicht mehr benötigt,Email,False,False
1750,19555,12,2024-07-17,Umzug,Email,True,False
1751,6331,1,2024-11-27,Umzug,Email,False,False
1752,14696,2,2023-03-11,Sonstiges,Email,False,False
1753,8428,13,2025-05-24,Preiserhöhung,Email,True,True
1754,4697,1,2023-11-10,Sonstiges,Email,False,False
1755,16366,12,2023-02-05,Umzug,Telefon,True,False
1756,6538,2,2025-03-29,Wettbewerber,App,False,False
1757,10810,3,2023-09-11,Umzug,App,True,False
1758,9889,2,2023-02-24,Preiserhöhung,Brief,True,False
1759,4397,15,2025-04-26,Sonstiges,Telefon,True,False
1760,6522,3,2024-07-14,Preiserhöhung,Brief,True,False
1761,17831,1,2023-04-22,Wettbewerber,App,True,False
1762,6562,3,2024-02-14,Preiserhöhung,Email,True,True
1763,17916,1,2025-01-05,Unzufriedenheit,Telefon,False,False
1764,2693,2,2024-08-02,Sonstiges,App,False,False
1765,16600,3,2024-01-05,Preiserhöhung,Brief,False,False
1766,12540,3,2024-02-07,Nicht mehr benötigt,App,False,False
1767,7665,11,2023-05-21,Umzug,Telefon,True,False
1768,4887,11,2025-12-13,Nicht mehr benötigt,Brief,False,False
1769,18877,3,2025-04-17,Wettbewerber,Email,False,False
1770,1382,3,2025-06-16,Nicht mehr benötigt,Telefon,False,False
1771,17129,2,2024-12-27,Wettbewerber,Email,True,True
1772,15270,1,2024-10-05,Unzufriedenheit,Email,True,True
1773,3089,2,2025-11-14,Preiserhöhung,App,True,False
1774,9045,2,2024-08-21,Nicht mehr benötigt,Email,False,False
1775,3443,2,2024-05-07,Sonstiges,App,True,True
1776,8758,1,2024-06-22,Wettbewerber,App,True,False
1777,43,1,2025-10-15,Wettbewerber,App,False,False
1778,18204,3,2024-01-12,Wettbewerber,Telefon,False,False
1779,11100,3,2025-09-15,Preiserhöhung,App,True,True
1780,4228,14,2023-04-16,Wettbewerber,Email,True,True
1781,8124,2,2025-05-13,Wettbewerber,Brief,True,True
1782,10268,1,2025-10-26,Preiserhöhung,Telefon,True,False
1783,7923,1,2024-12-07,Sonstiges,Email,True,False
1784,13513,12,2024-04-24,Preiserhöhung,Telefon,False,False
1785,3771,1,2024-05-09,Unzufriedenheit,App,False,False
1786,5238,15,2023-06-30,Preiserhöhung,Telefon,False,False
1787,16454,3,2023-06-29,Umzug,App,False,False
1788,4770,5,2024-06-06,Wettbewerber,Email,True,False
1789,16995,3,2025-04-19,Preiserhöhung,Telefon,True,False
1790,3119,11,2024-10-10,Preiserhöhung,Telefon,False,False
1791,11716,2,2025-09-24,Unzufriedenheit,App,True,True
1792,14624,1,2023-01-13,Preiserhöhung,App,True,False
1793,19445,3,2023-07-02,Umzug,Telefon,True,True
1794,6404,1,2023-11-19,Unzufriedenheit,Telefon,False,False
1795,5971,2,2024-09-28,Nicht mehr benötigt,App,True,False
1796,651,3,2023-04-20,Umzug,Brief,True,False
1797,6406,4,2023-06-02,Umzug,App,True,False
1798,6842,11,2024-05-03,Umzug,Telefon,False,False
1799,15952,3,2023-05-05,Wettbewerber,App,False,False
1800,4854,3,2023-11-26,Umzug,App,False,False
1801,11323,1,2025-03-06,Preiserhöhung,Telefon,False,False
1802,7153,2,2024-04-17,Umzug,Telefon,True,False
1803,14966,3,2023-03-09,Sonstiges,App,True,False
1804,16462,3,2023-12-15,Wettbewerber,Telefon,True,False
1805,11648,3,2025-01-29,Umzug,App,False,False
1806,2768,12,2024-08-13,Umzug,App,False,False
1807,17978,12,2024-04-14,Wettbewerber,App,True,True
1808,10655,1,2023-09-13,Umzug,Telefon,True,False
1809,19331,3,2023-08-30,Wettbewerber,Email,False,False
1810,12391,3,2025-07-24,Umzug,Telefon,True,False
1811,2546,1,2024-04-14,Umzug,App,True,False
1812,10076,12,2023-08-05,Umzug,Email,True,False
1813,14035,2,2024-07-11,Preiserhöhung,App,True,False
1814,4975,2,2025-01-22,Wettbewerber,Telefon,True,False
1815,1985,1,2023-10-13,Preiserhöhung,Email,True,False
1816,5204,2,2024-10-30,Umzug,Telefon,True,False
1817,15499,2,2024-04-29,Nicht mehr benötigt,Telefon,True,False
1818,18014,11,2023-06-11,Umzug,Email,True,True
1819,18863,12,2024-01-27,Unzufriedenheit,App,True,True
1820,19601,2,2025-03-29,Preiserhöhung,Telefon,False,False
1821,9298,1,2023-05-17,Umzug,Email,False,False
1822,15232,1,2023-04-16,Umzug,App,True,True
1823,10223,2,2023-07-04,Sonstiges,Email,True,False
1824,1855,2,2025-11-16,Wettbewerber,Email,True,False
1825,12860,3,2023-10-28,Preiserhöhung,Telefon,True,False
1826,17183,3,2025-11-13,Unzufriedenheit,Telefon,True,True
1827,11788,14,2024-02-16,Sonstiges,App,False,False
1828,15113,1,2025-05-10,Umzug,App,False,False
1829,5164,1,2023-09-23,Sonstiges,Telefon,False,False
1830,15678,1,2024-03-08,Unzufriedenheit,Email,False,False
1831,14394,1,2024-02-01,Sonstiges,Email,True,False
1832,12970,3,2024-03-24,Umzug,Email,False,False
1833,8592,13,2023-07-10,Wettbewerber,Email,True,False
1834,17389,2,2024-08-30,Umzug,App,True,False
1835,17290,2,2024-01-21,Wettbewerber,Brief,True,True
1836,2794,2,2024-04-13,Preiserhöhung,Telefon,False,False
1837,2743,2,2024-01-09,Nicht mehr benötigt,App,True,False
1838,11048,4,2025-09-03,Wettbewerber,Telefon,False,False
1839,10352,3,2025-07-15,Umzug,Email,True,True
1840,6700,3,2023-02-10,Umzug,Telefon,True,False
1841,17616,1,2023-08-02,Wettbewerber,Email,True,False
1842,15317,1,2024-09-18,Nicht mehr benötigt,Email,False,False
1843,17119,1,2023-06-01,Umzug,App,True,False
1844,19125,2,2024-09-22,Umzug,Brief,True,False
1845,10178,2,2025-04-13,Umzug,Email,False,False
1846,12195,1,2024-10-07,Preiserhöhung,Telefon,False,False
1847,14392,2,2023-09-16,Umzug,Telefon,True,False
1848,7671,3,2024-06-29,Wettbewerber,Telefon,True,False
1849,7416,1,2023-04-06,Unzufriedenheit,App,True,True
1850,19800,2,2024-11-04,Umzug,Email,False,False
1851,10247,4,2025-12-11,Preiserhöhung,App,True,False
1852,17164,4,2025-01-17,Wettbewerber,Email,False,False
1853,5757,3,2023-11-22,Sonstiges,Telefon,True,False
1854,46,1,2023-10-08,Umzug,App,True,True
1855,12437,5,2025-02-18,Wettbewerber,App,True,False
1856,17248,2,2025-02-08,Umzug,Telefon,False,False
1857,9906,2,2025-05-27,Umzug,Telefon,True,False
1858,4051,3,2023-05-01,Unzufriedenheit,Email,False,False
1859,13415,11,2024-01-25,Nicht mehr benötigt,Email,False,False
1860,1523,2,2024-09-22,Unzufriedenheit,Email,False,False
1861,17312,2,2024-10-05,Unzufriedenheit,Telefon,True,False
1862,19775,2,2025-07-07,Wettbewerber,Telefon,True,False
1863,17821,2,2024-08-09,Sonstiges,Email,True,False
1864,12551,1,2024-11-10,Preiserhöhung,Email,True,False
1865,145,11,2024-08-27,Wettbewerber,Telefon,True,True
1866,10618,3,2023-01-04,Nicht mehr benötigt,Email,True,True
